Name,Price,Discount Price,Category,Sub Category,Brand,id
Astonish Floor Cleaner Lavender 1L,595.0,595.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14520
Astonish Floor Cleaner Citrus 1L,595.0,595.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14519
Astonish Floor Cleaner 1L Jasmine,645.0,645.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14518
Astonish Mould & Mildew Remover 750ml,545.0,545.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14517
Astonish Limescale Remover 750ml,545.0,545.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14516
Astonish Leather Cleaner 235ml,595.0,595.0,CLEANING,SURFACE CARE + PROTECTION,ASTONISH,14515
Dettol Rose Multi Action Cleaner 900ml,750.0,750.0,CLEANING,SURFACE CARE + PROTECTION,DETTOL,14570
Dettol Pine Multi Action Cleaner 900ml,720.0,720.0,CLEANING,SURFACE CARE + PROTECTION,DETTOL,14569
Dettol Marine Multi Action Clean 900ml,750.0,750.0,CLEANING,SURFACE CARE + PROTECTION,DETTOL,14568
Floshyne Clear Polish 1Kg,1270.0,1270.0,CLEANING,SURFACE CARE + PROTECTION,FLOSHYNE,14530
Harpic Bathroom Lemon 500ml,600.0,449.0,CLEANING,SURFACE CARE + PROTECTION,HARPIC,14577
Harpic Bathroom Floral 500ml,600.0,449.0,CLEANING,SURFACE CARE + PROTECTION,HARPIC,14576
Lan Disinfectant Lavender 5L,569.0,569.0,CLEANING,SURFACE CARE + PROTECTION,LAN,14534
Lan Disinfectant Lavender 20L,2099.0,2099.0,CLEANING,SURFACE CARE + PROTECTION,LAN,14533
Lavik Disinfectant Lavender 5L,850.0,850.0,CLEANING,SURFACE CARE + PROTECTION,LAVIK,14536
Lavik Disinfectant Lavender 1L,220.0,220.0,CLEANING,SURFACE CARE + PROTECTION,LAVIK,14535
Magnee Kitchen Cleaner 750ml,224.0,224.0,CLEANING,SURFACE CARE + PROTECTION,MAGNEE,14542
Magnee Glass Cleaner 750ml,204.0,204.0,CLEANING,SURFACE CARE + PROTECTION,MAGNEE,14541
Magnee All Purpose Cleaner 750ml,224.0,224.0,CLEANING,SURFACE CARE + PROTECTION,MAGNEE,14538
Maxell Bathroom Cleaner 700ml,383.0,383.0,CLEANING,SURFACE CARE + PROTECTION,MAXELL,14578
Maxel All Purpose Cleaner 700ml,286.0,286.0,CLEANING,SURFACE CARE + PROTECTION,MAXELL,14571
Maxel Kitchen Cleaner 700ml,383.0,383.0,CLEANING,SURFACE CARE + PROTECTION,MAXELL,14560
Maxell Glass Cleaner 700ml,424.0,424.0,CLEANING,SURFACE CARE + PROTECTION,MAXELL,14557
Mr Muscle All Purpose Cleaners Citrus 750ml,225.0,225.0,CLEANING,SURFACE CARE + PROTECTION,MR MUSCLE,14573
Pledge Modern Surface Clean & Shine Lavender 275ml,385.0,385.0,CLEANING,SURFACE CARE + PROTECTION,NAIVAS FRESHEDGE,14547
"Pledge Cleans, Shines & Protects Furniture Polish Orange 300ml",385.0,385.0,CLEANING,SURFACE CARE + PROTECTION,NAIVAS FRESHEDGE,14546
"Pledge Cleans, Shines & Protects Furniture Polish Lavender 300ml",385.0,385.0,CLEANING,SURFACE CARE + PROTECTION,NAIVAS FRESHEDGE,14545
Safisha Disinfectant Pine 500ml,127.0,127.0,CLEANING,SURFACE CARE + PROTECTION,SAFISHA,14581
Safisha Glass Tile & Window Cleaner Ocean 500ml,191.0,191.0,CLEANING,SURFACE CARE + PROTECTION,SAFISHA,14559
Safisha Disinfectant Pine 1L,199.0,199.0,CLEANING,SURFACE CARE + PROTECTION,SAFISHA,14550
Safisha Disinfectant Lavender 500ml,127.0,127.0,CLEANING,SURFACE CARE + PROTECTION,SAFISHA,14549
Safisha Disinfectant Lavender 1L,199.0,199.0,CLEANING,SURFACE CARE + PROTECTION,SAFISHA,14548
Topex Window Cleaner Lemon 300ml,110.0,110.0,CLEANING,SURFACE CARE + PROTECTION,TOPEX,14552
Topex Window Cleaner Lavender 300ml,110.0,110.0,CLEANING,SURFACE CARE + PROTECTION,TOPEX,14551
Tropikal Wood Silk Furniture Polish Lavender 315ml,420.0,420.0,CLEANING,SURFACE CARE + PROTECTION,TROPIKAL,14553
Unigel Disinfectant Floor Cleaner Pine 1Kg,580.0,580.0,CLEANING,SURFACE CARE + PROTECTION,UNIGEL,14556
Unigel Disinfectant Floor Cleaner Lemon 3Kg,1600.0,1600.0,CLEANING,SURFACE CARE + PROTECTION,UNIGEL,14555
Unigel Disinfectant Floor Cleaner Lemon 1Kg,592.0,592.0,CLEANING,SURFACE CARE + PROTECTION,UNIGEL,14554
Haco Ace Toilet Cleaner Power Max 1L,523.0,523.0,CLEANING,TOILET + SEPTIC CARE,ACE,14640
Haco Ace Toilet Cleaner Pine Fresh 1L,523.0,523.0,CLEANING,TOILET + SEPTIC CARE,ACE,14639
Haco Ace Toilet Cleaner Fruity Fresh 1L,523.0,523.0,CLEANING,TOILET + SEPTIC CARE,ACE,14638
Buy Haco Ace Toilet Cleaner Ocean Fresh 1L,523.0,523.0,CLEANING,TOILET + SEPTIC CARE,ACE,14628
Haco Ace Toilet Cleaner Powermax 500ml,275.0,275.0,CLEANING,TOILET + SEPTIC CARE,ACE,14591
Haco Ace Toilet Cleaner Pine Fresh 500ml,275.0,275.0,CLEANING,TOILET + SEPTIC CARE,ACE,14590
Haco Ace Toilet Cleaner Ocean Fresh 500ml,275.0,275.0,CLEANING,TOILET + SEPTIC CARE,ACE,14589
Haco Ace Toilet Cleaner Fruity Fresh 500ml,275.0,275.0,CLEANING,TOILET + SEPTIC CARE,ACE,14588
Airmax Air Deodoriser Citrus 50g,65.0,65.0,CLEANING,TOILET + SEPTIC CARE,AIRMAX,14622
Blue Bubble Toilet Block Original Green 50g 2 Pieces,190.0,190.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14624
Blue Bubble Moth Ball Coloured 200g,177.0,177.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14623
Blue Bubble Toilet Block Original 50g 4 Pieces,345.0,345.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14585
Blue Bubble Toilet Block Lavender 50g 4 Pieces,345.0,345.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14584
Blue Bubble Perfumed Toilet Balls White 200g 5 Pieces,177.0,177.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14583
Blue Bubble Perfumed Toilet Balls Coloured 200g 5 Pieces,177.0,177.0,CLEANING,TOILET + SEPTIC CARE,BLUE BUBBLE,14582
Domestos Powder 900 g,200.0,200.0,CLEANING,TOILET + SEPTIC CARE,DOMESTOS,21061
Buy Domestos Multipurpose Thick Bleach Summer Fresh 500ml Get 1 Free,470.0,470.0,CLEANING,TOILET + SEPTIC CARE,DOMESTOS,14627
Buy Domestos Multipurpose Thick Bleach Original 500ml Get 1 Free,470.0,470.0,CLEANING,TOILET + SEPTIC CARE,DOMESTOS,14626
Buy Domestos Multipurpose Thick Bleach Banded Pack Citrus 500ml Get 1Free,470.0,470.0,CLEANING,TOILET + SEPTIC CARE,DOMESTOS,14625
Harpic Toilet Block Lavender 50g 3 Pieces,520.0,520.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14642
Harpic Toilet Block Aquamarine 50g 3 Pieces,520.0,520.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14641
Harpic Power Plus Original 500ml,600.0,469.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14605
Harpic Power Plus Original 1L,1150.0,1150.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14603
Harpic Power Plus Lavender 500ml,600.0,469.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14602
Harpic Power Plus Lavender 1L,1150.0,1150.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14601
Harpic Power Plus Citrus 500ml,600.0,469.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14600
Harpic Power Plus Citrus 1L,1150.0,1150.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14599
Harpic Peach & Jasmine 500ml,600.0,600.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14598
Harpic Mountain Pine 500ml,600.0,600.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14597
Harpic Flushmatic In-Cistern Toilet Block Pine 50g 3 Pieces,520.0,520.0,CLEANING,TOILET + SEPTIC CARE,HARPIC,14593
Highchem Hy-Propit Digester 250g,280.0,280.0,CLEANING,TOILET + SEPTIC CARE,HIGHCHEM,14643
Highchem Kerol Disinfectant Fluid 500ml,708.0,708.0,CLEANING,TOILET + SEPTIC CARE,HIGHCHEM,14607
Highchem Kerol Disinfectant Fluid 1L,1200.0,1200.0,CLEANING,TOILET + SEPTIC CARE,HIGHCHEM,14606
Hurricane Toilet Cleaner Super Power 500ml,255.0,255.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14616
Hurricane Toilet Cleaner Super Power 1L,495.0,495.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14615
Hurricane Toilet Cleaner Pine Fresh 500ml,255.0,255.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14614
Hurricane Toilet Cleaner Pine Fresh 1L,495.0,495.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14613
Hurricane Toilet Cleaner Ocean Fresh 500ml,255.0,255.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14612
Hurricane Toilet Cleaner Ocean Fresh 1L,495.0,495.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14610
Hurricane Toilet Cleaner Lemon Fresh 500ml,255.0,255.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14609
Hurricane Toilet Cleaner Lemon Fresh 1L,495.0,495.0,CLEANING,TOILET + SEPTIC CARE,HURRICANE,14608
Odonil Toilet Balls 5 Pieces,199.0,199.0,CLEANING,TOILET + SEPTIC CARE,ODONIL,14617
Safisha Toilet Cleaner Ocean Fresh 500ml,189.0,189.0,CLEANING,TOILET + SEPTIC CARE,SAFISHA,14647
Safisha Toilet Cleaner Citrus 500ml,189.0,189.0,CLEANING,TOILET + SEPTIC CARE,SAFISHA,14618
Tropikal Toilet Cleaner Pot Pouri 500ml,395.0,395.0,CLEANING,TOILET + SEPTIC CARE,TROPIKAL,14621
Tropikal Toilet Cleaner Fresh 500ml,395.0,395.0,CLEANING,TOILET + SEPTIC CARE,TROPIKAL,14620
Tropikal Toilet Cleaner Citrus 500ml,395.0,395.0,CLEANING,TOILET + SEPTIC CARE,TROPIKAL,14619
