Name,Price,Discount Price,Category,Sub Category,Brand,id
Kenpoly Disposable Spoons 25 Pieces,110.0,110.0,PARTY,PARTY ACCESSORIES,KENPOLY,18280
Kenpoly Disposable Fork 25 Pieces,110.0,110.0,PARTY,PARTY ACCESSORIES,KENPOLY,18279
Til White Cups 250ml 25 Pieces,115.0,115.0,PARTY,PARTY ACCESSORIES,TIL,18283
Til Clear Glass 200ml 25 Pieces,65.0,65.0,PARTY,PARTY ACCESSORIES,TIL,18282
Til Clear Cups 250ml 25 Pieces,115.0,115.0,PARTY,PARTY ACCESSORIES,TIL,18281
