Name,Price,Discount Price,Category,Sub Category,Brand,id
Kelloggs Noodles Chicken 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22192
Kelloggs Noodles Chicken 5Pkt,224.0,224.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22191
Kelloggs Noodles Beef 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22190
Indomie Noodle Onion Chicken 5 In1 75g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22158
Indomie Noodle Fried 400 g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22157
De Cecco Spaghettini No.11 453G,550.0,550.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22100
Daawat Blue Label Spaghetti 400 g,144.0,144.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22092
Butterfly Std Spaghetti 500 gm Value Pack,204.0,204.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22076
Butterfly Standard Spaghetti 500 g,112.0,112.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22075
Butterfly Standard Spaghetti 400 g Value Pack,286.0,286.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22074
Butterfly Prem Spaghetti 400 gm Value Pack,364.0,364.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22071
Butterfly Prem Spaghetti 400 g,132.0,132.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22070
Barilla Tagliatelle Bologn 500,890.0,890.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22052
Barilla Spaghettoni 7 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22051
Barilla Spaghettini 500 g,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22050
Barilla Spaghetti 5 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22049
Barilla Penne Rigate 73 500 g,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22048
Barilla Linguine 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22047
Barilla Lasagne  89 500 gm,890.0,890.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22046
Barilla Integrale Spaghetti 5,665.0,665.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22045
Barilla Int. Penne Rigate 500 g,745.0,745.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22044
Barilla Fusili 98 500 gm,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22043
Barilla Farfalle 65 500 g,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22042
Santa Maria Spaghetti 700g,239.0,239.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16207
Santa Maria Spaghetti 400g,149.0,149.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16206
Santa Maria Fusilli 400g,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16204
Santa Lucia Spirals 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16202
Santa Lucia Spaghetti 700g,307.0,307.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16201
Santa Lucia Spaghetti 500g,226.0,226.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16200
Santa Lucia Spaghetti 400,183.0,183.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16199
Santa Lucia Spaghetti 1Kg,470.0,470.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16197
Santa Lucia Shells 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16196
Santa Lucia Penez Rigete 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16195
Santa Lucia Pasta Tortiglioni 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16194
Santa Lucia Pasta Farfalle 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16193
Santa Lucia Elbows 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16192
S.W.L Vermicelli 500g,190.0,190.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16191
Riscossa Organic Penne 500g,487.0,487.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16186
Noodies Tomato & Onion Flavor 120g,40.0,40.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16180
Noodies Chicken Flavor 120g,40.0,40.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16179
Noodies Beef Mchuzi Flavor 120g,40.0,40.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16178
Milano Spaghetti 400g,96.0,96.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16177
Butterfly Pulses Black Beans (Lablab) 1Kg,265.0,265.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11594
Butterfly Pulses Rosecoco Brown Beans 1Kg,310.0,310.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11595
Butterfly Grains Popcorn Kernels 1Kg,314.0,314.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11599
Butterfly Pulses Green Lentils 1Kg,406.0,406.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11600
Butterfly Lentils Mung Dal Split (Green Grams Split) 1Kg,244.0,244.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11602
Butterfly Grains Green Grams Polished 1Kg,224.0,189.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,11605
Butterfly Lentils Masoor Dal (Red Lentils) 1Kg,399.0,399.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,16262
Butterfly Pulses Pigeon Peas (Toor) 1Kg,225.0,225.0,FOOD CUPBOARD,RICE AND CEREALS,BUTTERFLY,16263
Ranee Premium Basmati Rice 5 Kg,1863.0,1863.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22330
Ranee Prem Basmati Rice 1 Kg,375.0,375.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22329
Ranee Chefs Special Parboiled Basmati Rice 5 Kg,1893.0,1893.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22328
Ranee Chef's Special Parboiled Basmati Rice 2 Kg,760.0,760.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22327
Ranee Chef's Special Parboiled Basmati Rice 1 Kg,380.0,380.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22326
Pearl Super Basmati Rice 5 Kg,1700.0,1700.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22301
Pearl Super Basmati Rice 2 Kg,680.0,680.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22300
Pearl Super Basmati Rice 1 Kg,390.0,390.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22299
Pearl Pishori Rice 10Kg,3234.0,3234.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22298
Cil Sindano Rice 2 Kg,450.0,450.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22086
Cil Aromatic Blended Rice 2 Kg,300.0,300.0,FOOD CUPBOARD,RICE AND CEREALS,CAPWELL INDUSTRIES LTD.,22085
Cil Aromatic Brown Rice 1Kg,326.0,326.0,FOOD CUPBOARD,RICE AND CEREALS,CIL,16266
Cil Pishori Aromatic Rice 1Kg,298.0,298.0,FOOD CUPBOARD,RICE AND CEREALS,CIL,16328
Cil Pishori Aromatic Rice 2Kg,595.0,595.0,FOOD CUPBOARD,RICE AND CEREALS,CIL,16329
Cil Pishori Aromatic Rice 5Kg,1481.0,1481.0,FOOD CUPBOARD,RICE AND CEREALS,CIL,16330
Daawat Aromatic Rice 5Kg,1362.0,1362.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16271
Daawat Basmati Rice 1Kg,334.0,334.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16272
Daawat Basmati Rice 2Kg,666.0,666.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16273
Daawat Basmati Rice 5Kg,1620.0,1620.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16274
Daawat Biryani 5Kg,994.0,994.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16276
Daawat Biryani Rice 2Kg,405.0,405.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16277
Daawat Brown Rice 1Kg,369.0,369.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16278
Daawat Long Grain Rice 2Kg,324.0,324.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16279
Daawat Aromatic Rice 2Kg,558.0,558.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,16333
Daawat Long Grain Rice 5Kg,800.0,800.0,FOOD CUPBOARD,RICE AND CEREALS,DAAWAT,20421
Yankee Raw Popcorn 500 gm,161.0,161.0,FOOD CUPBOARD,RICE AND CEREALS,DELUXE FOOD INDUSTRIES LTD,22467
Yankee Raw Cashewnuts 250 gm,511.0,511.0,FOOD CUPBOARD,RICE AND CEREALS,DELUXE FOOD INDUSTRIES LTD,22466
Yankee Masoor Dall Washed 1 Kg,497.0,497.0,FOOD CUPBOARD,RICE AND CEREALS,DELUXE FOOD INDUSTRIES LTD,22465
Yankee Green Gram Splited 1 Kg,241.0,241.0,FOOD CUPBOARD,RICE AND CEREALS,DELUXE FOOD INDUSTRIES LTD,22464
Yankee Channa Dall-1 Kg,266.0,266.0,FOOD CUPBOARD,RICE AND CEREALS,DELUXE FOOD INDUSTRIES LTD,22463
Naivas Wairimu Beans 1Kg,220.0,220.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,11596
Naivas Mwitemania 1Kg,255.0,255.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16226
Naivas Green Grams Polished 1Kg,208.0,208.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16258
Naivas Kamande Beans 1Kg,375.0,375.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16259
Naivas Nyayo Beans 1Kg,238.0,238.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16261
Naivas Biryani Rice 5Kg,1090.0,1090.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16265
Naivas White Long Grain Rice 5Kg,786.0,786.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16267
Naivas Kenya Pishori Rice 1Kg,265.0,265.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16281
Naivas Long Grain Rice 2Kg,320.0,320.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16282
Naivas Biryani Rice 1Kg,220.0,220.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16334
Naivas Biryani Rice 2Kg,440.0,440.0,FOOD CUPBOARD,RICE AND CEREALS,FARMNAIVAS,16335
Farmnaivas Thailand Rice 5 Kg,1024.0,1024.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22120
Farmnaivas Thailand Rice 2 Kg,414.0,414.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22119
Farmnaivas Thailand Rice 1 Kg,207.0,207.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22118
Farmnaivas Rosecoco 1 Kg,230.0,230.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22116
Farmnaivas Pishori Rice 5 Kg,1315.0,1315.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22115
Farmnaivas Pishori Rice 2 Kg,530.0,530.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22114
Farmnaivas Pakistani Rice 1 Kg,160.0,160.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22113
Farmnaivas Ndengu Large 1 Kg,235.0,235.0,FOOD CUPBOARD,RICE AND CEREALS,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22112
Kamili Black Beans (Njahi) 1Kg,260.0,260.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16228
Kamili Moongdall Split 1Kg,250.0,250.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16229
Kamili Nutrameal Cowpeas Red 1Kg,260.0,260.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16230
Kamili Nutrameal Pigeon Peas 1Kg,220.0,220.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16231
Kamili Nutrameal Red Lentils (Masoor Whole) 1Kg,390.0,390.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16232
Kamili Nyayo Beans 1Kg,280.0,280.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16233
Nutrameal Butter Beans 1Kg,360.0,360.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16235
Nutrameal Green Grams Polished 1Kg,210.0,210.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI,16236
Nutrameal Uradall Washed 1 Kg,426.0,426.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22277
Nutrameal Chickpeas Reguler 1 Kg,280.0,280.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22275
Kamili Roscoco Brown Beans 1 Kg,280.0,280.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22180
Kamili NutraMeal Yellow Beans 1 Kg,310.0,310.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22179
Kamili Mwitemania Beans 1 Kg,270.0,270.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22178
Kamili Moongdall Washed 1 Kg,290.0,290.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22177
Kamili Imp Popcorn 500 g,146.0,146.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22176
Kamili Imp Popcorn 1 Kg,290.0,290.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22175
Kamili Green Grams Pol 500 gm,105.0,105.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22174
Kamili Chanadall 1 Kg,250.0,250.0,FOOD CUPBOARD,RICE AND CEREALS,KAMILI PACKERS LIMITED,22173
Kings M.P.S Mwea Super 5 Kg,1089.0,1089.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22211
Kings M.P.S Mwea Super 2 Kg,439.0,439.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22210
Kings M.P.S Mwea Super 1 Kg,219.0,219.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22209
Kings Daily Pishori 5 Kg,1059.0,1059.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22208
Kings Daily Pishori 2 Kg,429.0,429.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22207
Kings Daily Pishori 1 Kg,215.0,215.0,FOOD CUPBOARD,RICE AND CEREALS,KINGS CHOICE AFRICA,22206
Daawat Long Grain Rice 1 Kg,163.0,163.0,FOOD CUPBOARD,RICE AND CEREALS,MJENGO LIMITED,22096
Daawat Deli Basmati Rice 5 Kg,1532.0,1532.0,FOOD CUPBOARD,RICE AND CEREALS,MJENGO LIMITED,22095
Daawat Deli Basmati 2 Kg,630.0,630.0,FOOD CUPBOARD,RICE AND CEREALS,MJENGO LIMITED,22094
Pearl Pishori Rice 1Kg,326.0,326.0,FOOD CUPBOARD,RICE AND CEREALS,PEARL,16301
Pearl Pishori Rice 2Kg,650.0,559.0,FOOD CUPBOARD,RICE AND CEREALS,PEARL,16302
Pearl Pishori Rice 5Kg,1617.0,1299.0,FOOD CUPBOARD,RICE AND CEREALS,PEARL,16303
Butterfly Yellow Beans 1 Kg,334.0,334.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22078
Butterfly Toor Dal Washed 1 Kg,319.0,319.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22077
Butterfly Red Kidney Beans 1 Kg,287.0,287.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22072
Butterfly Popcorn Kernels 500 gm,157.0,157.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22069
Butterfly Nyayo Beans 1 Kg,308.0,308.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22068
Butterfly Masoor Kamande 500 gm,203.0,203.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22067
Butterfly Greengram Mung 1 Kg,205.0,205.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22065
Butterfly Green Grams 2 Kg,444.0,444.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22064
Butterfly Cowpeas Red 1 Kg,270.0,270.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22061
Butterfly Chick Peas 1 Kg,349.0,349.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22060
Butterfly Channa Dal(Gram Splt 1 Kg,265.0,265.0,FOOD CUPBOARD,RICE AND CEREALS,SPICE WORLD LTD.,22059
Sunrice Long Grain Rice 5 Kg,849.0,849.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,21561
Sunrice Long Grain Rice 2 Kg,350.0,350.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,21560
Sunrice All Day Basmati Rice 5 Kg,1541.0,1541.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,21557
Sunrice All Day Basmati Rice 2 Kg,633.0,633.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,21556
Sunrice Basmati Rice 5Kg,1748.0,1748.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,21338
Sunrice Basmati Rice 1Kg,359.0,359.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16319
Sunrice Basmati Rice 2Kg,719.0,719.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16320
Sunrice Biryani 2Kg,455.0,455.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16322
Sunrice Biryani 5Kg,1116.0,1116.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16323
Sunrice Pishori Rice 2Kg,590.0,590.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16325
Sunrice Pishori Rice 5Kg,1450.0,1450.0,FOOD CUPBOARD,RICE AND CEREALS,SUNRICE,16326
Yankee Doodle Black Beans (Njahi) 1Kg,245.0,245.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16250
Yankee Doodle Green Gram Polished 1Kg,214.0,214.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16251
Yankee Doodle Imported Raw Popcorn 1Kg,308.0,308.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16252
Yankee Doodle Masoor Whole 1Kg,375.0,375.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16253
Yankee Doodle Nyayo Beans 1Kg,224.0,224.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16254
Yankee Doodle Raw Cashew Nuts 500g,980.0,980.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16255
Yankee Doodle Raw Peanuts 1Kg,434.0,434.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16256
Yankee Doodle Raw Peanuts 500g,224.0,224.0,FOOD CUPBOARD,RICE AND CEREALS,YANKEE,16257
Sossi Mince Soya 160 g,70.0,70.0,FOOD CUPBOARD,SOYA,PROMASIDOR (K) LTD,22381
Sossi Beef Chunks 80 g,40.0,40.0,FOOD CUPBOARD,SOYA,PROMASIDOR (K) LTD,22380
Sossi Beef Chunks 40 g,25.0,25.0,FOOD CUPBOARD,SOYA,PROMASIDOR (K) LTD,22379
Sossi Soya Mince Classic 90g,40.0,40.0,FOOD CUPBOARD,SOYA,SOSSI,16346
Sossi Soya Mince Classic 180g,70.0,70.0,FOOD CUPBOARD,SOYA,SOSSI,16344
Sossi Soya Chunks Plain 90g,45.0,45.0,FOOD CUPBOARD,SOYA,SOSSI,16343
Sossi Soya Chunks Classic 90g,40.0,40.0,FOOD CUPBOARD,SOYA,SOSSI,16340
Sossi Soya Chunks Classic 180g,70.0,70.0,FOOD CUPBOARD,SOYA,SOSSI,16338
Aspa Sweet Low-Calorie Sweetener 450 Pieces,657.0,657.0,FOOD CUPBOARD,SUGAR,ASPA,16366
Aspa Sweet Low-Calorie Sweetener 150 Pieces,383.0,383.0,FOOD CUPBOARD,SUGAR,ASPA,16365
Canderel Powder 75g,601.0,601.0,FOOD CUPBOARD,SUGAR,CANDEREL,16367
Canderel Powder 40g,443.0,443.0,FOOD CUPBOARD,SUGAR,CANDEREL,16364
Economy Sugar White 5Kg,1029.0,1029.0,FOOD CUPBOARD,SUGAR,ECONOMY,16353
Naivas Local Sugar White 2Kg,409.0,409.0,FOOD CUPBOARD,SUGAR,FARMNAIVAS,16348
Naivas Local Sugar White 1Kg,205.0,205.0,FOOD CUPBOARD,SUGAR,FARMNAIVAS,16347
Farmnaivas Sugar Brown  5 Kg,1029.0,1029.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22117
Economy White Sugar 2 Kg,409.0,409.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22105
Economy White Sugar 1 Kg,205.0,205.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22104
Economy Sugar Brown 5 Kg,1029.0,1029.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22103
Economy Brown Sugar 2 Kg,409.0,409.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22102
Economy Brown Sugar 1 Kg,205.0,205.0,FOOD CUPBOARD,SUGAR,HEYKAL PACKERS & DISTRIBUTORS LIMITED,22101
Kabras Packed Sugar White 2Kg,460.0,460.0,FOOD CUPBOARD,SUGAR,KABRAS,16355
Kabras Packed Sugar White 1Kg,235.0,235.0,FOOD CUPBOARD,SUGAR,KABRAS,16354
Ksl Brown Sugar 500g,209.0,209.0,FOOD CUPBOARD,SUGAR,KSL,16356
Canderel 100 Tablets,367.0,367.0,FOOD CUPBOARD,SUGAR,LABOREX KENYA LTD,22079
Naivas Sugar White 5Kg,1029.0,1029.0,FOOD CUPBOARD,SUGAR,NAIVAS,16351
Ndhiwa Packed Sugar Brown 1Kg,215.0,215.0,FOOD CUPBOARD,SUGAR,NDHIWA,16352
Ndhiwa Packed Sugar 2Kg,429.0,429.0,FOOD CUPBOARD,SUGAR,NDHIWA,16350
Nutrameal Packed Sugar White 2Kg,449.0,449.0,FOOD CUPBOARD,SUGAR,NUTRAMEAL,16361
Nutrameal Packed Sugar White 1Kg,225.0,225.0,FOOD CUPBOARD,SUGAR,NUTRAMEAL,16360
Nutrameal Packed Sugar 5Kg,1120.0,1120.0,FOOD CUPBOARD,SUGAR,NUTRAMEAL,16359
Tropicana Stevia Diet Stick St,725.0,725.0,FOOD CUPBOARD,SUGAR,PORTCROSS LIMITED,22413
Tropicana Slim Low-Calorie Sweetener 50 Sachets,485.0,485.0,FOOD CUPBOARD,SUGAR,UNCATEGORIZED,16368
